id,ten_san_pham,danh_muc,gia_ban,gia_goc,so_luong_da_ban,diem_danh_gia,so_luot_nhan_xet,dia_diem_kho,ton_kho,thuong_hieu,link_san_pham,so_luong_ban_trong_ngay,doanh_thu_ngay
3307910596,Giày thể thao Nam Nike Air Max Moto 2K Men's Shoes - BLACK,Giày chạy bộ nam,3669000,3669000,0,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307910596.html,0,0.0
2748331243,Giày Thể Thao Nike Men's Interact Run Road Running Shoes - White,Giày chạy bộ nam,2349000,2349000,41,5.0,9,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748331243.html,0,0.0
3307938371,Giày thể thao Nam Nike Revolution 8 Men's Road Running Shoes - WHITE,Giày chạy bộ nam,1909000,1909000,0,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307938371.html,0,0.0
3307932422,Giày thể thao Nam Nike Air Max Invigor Men's Shoes - WHITE,Giày chạy bộ nam,2779000,2779000,6,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307932422.html,0,0.0
3102026070,Giày thể thao nam Road Running Nike Interact Run - ORANGE,Giày chạy bộ nam,2349000,2349000,17,4.8333333333,6,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102026070.html,0,0.0
3307906547,Giày thể thao Nam Nike Air Max Excee Men's Shoes - BLACK,Giày chạy bộ nam,2929000,2929000,11,,0,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307906547.html,1,2929000.0
3133068050,Giày thể thao Nike Revolution 8 Men's Road Running Shoes,Giày chạy bộ nam,1909000,1909000,25,3.8,10,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3133068050.html,0,0.0
2994642547,Giày Nike Men's Free 2025 Running Shoes - Medium Olive,Giày chạy bộ nam,2929000,2929000,81,4.8636363636,22,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994642547.html,0,0.0
2994757457,Giày Nike Men's Quest 6 Road Running Shoes - Black,Giày chạy bộ nam,2349000,2349000,72,5.0,13,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994757457.html,0,0.0
3101855831,Giày thể thao nam Nike Cortez Leather - WHITE,Giày chạy bộ nam,2499000,2499000,28,5.0,13,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101855831.html,0,0.0
3307898598,Giày thể thao Nam Nike Revolution 8 Men's Road Running Shoes (Extra Wide) - BLACK,Giày chạy bộ nam,1909000,1909000,15,5.0,2,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307898598.html,0,0.0
2862903671,Giày Thể Thao Nike Men's Interact Run Road Running Shoes - Astronomy Blue,Giày chạy bộ nam,2349000,2349000,21,5.0,3,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2862903671.html,1,2349000.0
3132921404,Giày thể thao Nike Winflo 11 Men's Road Running Shoes,Giày chạy bộ nam,2929000,2929000,28,5.0,4,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132921404.html,1,2929000.0
3132976303,Giày thể thao Nike Air Max Excee Men's Shoes,Giày chạy bộ nam,2929000,2929000,54,5.0,13,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132976303.html,1,2929000.0
3132897497,Giày thể thao Nike Run Swift 3 Men's Road Running Shoes,Giày chạy bộ nam,2189000,2189000,38,4.7142857143,14,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132897497.html,1,2189000.0
3101947457,Giày thể thao nam Road Running Nike Interact Run EasyOn - WHITE,Giày chạy bộ nam,2349000,2349000,20,5.0,7,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101947457.html,0,0.0
2994913305,Giày Nike Men's Interact Run EasyOn Road Running Shoes - Phantom,Giày chạy bộ nam,2231000,2349000,48,5.0,15,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994913305.html,0,0.0
2995053161,Giày Nike Men's Interact Run Road Running Shoes - Armory Navy,Giày chạy bộ nam,2349000,2349000,37,4.2142857143,14,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995053161.html,0,0.0
2748192688,Giày Thể Thao Nike Men's Downshifter 13 Road Running Shoes - White,Giày chạy bộ nam,2069000,2069000,101,4.8095238095,21,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748192688.html,0,0.0
3307923465,Giày thể thao Nam Nike Air Zoom Upturn SC Men's Shoes - GREY,Giày chạy bộ nam,2779000,2779000,6,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307923465.html,0,0.0
3133029093,Giày thể thao Nike Winflo 11 Men's Road Running Shoes,Giày chạy bộ nam,2929000,2929000,21,4.9,10,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3133029093.html,0,0.0
2994832373,Giày Nike Men's Run Swift 3 Road Running Shoes - Black,Giày chạy bộ nam,2189000,2189000,157,4.8787878788,33,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994832373.html,0,0.0
2994642548,Giày Nike Men's Winflo 11 Road Running Shoes - White,Giày chạy bộ nam,2929000,2929000,69,5.0,14,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994642548.html,0,0.0
2748125857,Giày Thể Thao Nike Men's Winflo 11 Road Running Shoes - Glacier Blue,Giày chạy bộ nam,2929000,2929000,87,4.6923076923,26,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748125857.html,0,0.0
3102009089,Giày thể thao nam Road Running Nike Structure 25 - WHITE,Giày chạy bộ nam,3637000,3829000,22,5.0,3,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102009089.html,1,3637000.0
3101926586,Giày thể thao nam Road Running Nike Pegasus 41 - MULTI-COLOR,Giày chạy bộ nam,4109000,4109000,44,5.0,9,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101926586.html,1,4109000.0
3307886702,Giày thể thao Nam Nike Vomero 18 Men's Road Running Shoes - BLACK,Giày chạy bộ nam,4699000,4699000,7,5.0,2,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307886702.html,0,0.0
3132902506,Giày thể thao Nike V5 RNR Men's Shoes,Giày chạy bộ nam,2649000,2649000,51,4.75,12,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132902506.html,0,0.0
2994829389,Giày Nike Men's Rival Fly 4 Road Running Shoes - Sail,Giày chạy bộ nam,2929000,2929000,41,4.875,15,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994829389.html,0,0.0
2862931548,Giày Thể Thao Nike Men's Downshifter 13 Road Running Shoes - Sail,Giày chạy bộ nam,2069000,2069000,19,5.0,8,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2862931548.html,0,0.0
2994977252,Giày Nike Men's Winflo 11 Road Running Shoes - Light Armory Blue,Giày chạy bộ nam,2929000,2929000,62,5.0,9,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994977252.html,0,0.0
2862856970,Giày Thể Thao Nike Men's Winflo 11 Road Running Shoes - Photon Dust,Giày chạy bộ nam,2929000,2929000,86,4.8333333333,18,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2862856970.html,0,0.0
2994878315,Giày Nike Men's Downshifter 13 Road Running Shoes - Black,Giày chạy bộ nam,2069000,2069000,92,4.875,32,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994878315.html,0,0.0
2994741414,Giày Nike Men's Pegasus Trail 5 Running Shoes - Light Silver,Giày chạy bộ nam,4109000,4109000,71,5.0,17,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994741414.html,0,0.0
3102005132,Giày thể thao nam Road Running Nike Quest 6 - GREY,Giày chạy bộ nam,2349000,2349000,57,5.0,21,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102005132.html,0,0.0
3132909501,Giày thể thao Nike Revolution 8 Men's Road Running Shoes,Giày chạy bộ nam,1909000,1909000,80,5.0,27,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132909501.html,0,0.0
3132956392,Giày thể thao Nike Air Max Excee Men's Shoes,Giày chạy bộ nam,2929000,2929000,62,4.9375,15,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132956392.html,0,0.0
3102036040,Giày thể thao nam Road Running Nike Journey Run - BLACK,Giày chạy bộ nam,2649000,2649000,69,4.619047619,21,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102036040.html,0,0.0
3132983308,Giày thể thao Nike Pegasus Plus Men's Road Running Shoes,Giày chạy bộ nam,5279000,5279000,53,5.0,14,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132983308.html,0,0.0
2995061120,Giày Nike Men's Revolution 7 Road Running Shoes - Denim Turquoise,Giày chạy bộ nam,1699000,1789000,92,4.8709677419,31,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995061120.html,0,0.0
3132951365,Giày thể thao Nike Revolution 8 Men's Road Running Shoes,Giày chạy bộ nam,1909000,1909000,48,4.8,20,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132951365.html,0,0.0
2862917647,Giày Thể Thao Nike Men's Revolution 7 Road Running Shoes - White,Giày chạy bộ nam,1789000,1789000,30,5.0,9,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2862917647.html,0,0.0
2862859949,Giày Thể Thao Nike Men's Initiator Running Shoes - Metallic Silver,Giày chạy bộ nam,2499000,2499000,113,4.4583333333,24,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2862859949.html,0,0.0
2748384119,Giày Thể Thao Nike Men's Revolution 7 Road Running Shoes - Black,Giày chạy bộ nam,1779000,1789000,298,4.6533333333,75,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748384119.html,0,0.0
3215016465,Giày thể thao nam Nike Uplift SC Men's Shoes - BLUE,Giày chạy bộ nam,1813000,1909000,70,4.8461538462,25,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3215016465.html,0,0.0
3133030071,Giày thể thao Nike Run Defy Men's Road Running Shoes,Giày chạy bộ nam,1759000,1759000,45,5.0,15,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3133030071.html,0,0.0
2994872328,Giày Nike Men's Run Swift 3 Road Running Shoes - Light Armory Blue,Giày chạy bộ nam,2079000,2189000,91,5.0,17,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994872328.html,1,2079000.0
2863005241,Giày Thể Thao Nike Men's Run Swift 3 Road Running Shoes - White,Giày chạy bộ nam,2189000,2189000,18,5.0,3,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2863005241.html,0,0.0
3307938372,Giày thể thao Nam Nike Vomero Plus Men's Road Running Shoes - BLACK,Giày chạy bộ nam,5279000,5279000,9,5.0,2,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307938372.html,0,0.0
3132856943,Giày thể thao Nike Pegasus Plus Men's Road Running Shoes,Giày chạy bộ nam,5279000,5279000,41,4.7333333333,15,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132856943.html,1,5279000.0
2862875871,Giày Thể Thao Nike Men's Revolution 7 Road Running Shoes - Pure Platinum,Giày chạy bộ nam,1789000,1789000,92,4.8888888889,36,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2862875871.html,0,0.0
3132964358,Giày thể thao Nike Pegasus Plus Men's Road Running Shoes,Giày chạy bộ nam,5279000,5279000,103,4.9677419355,31,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132964358.html,1,5279000.0
3307888605,Giày thể thao Nam Nike Gato Men's Shoes - BROWN,Giày chạy bộ nam,3519000,3519000,5,,0,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307888605.html,5,17595000.0
2994861316,Giày Nike Men's Downshifter 13 Road Running Shoes - White,Giày chạy bộ nam,2069000,2069000,66,4.4285714286,14,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994861316.html,0,0.0
3101995180,Giày thể thao nam Road Running Nike Quest 6 - BLACK,Giày chạy bộ nam,2349000,2349000,73,5.0,25,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101995180.html,1,2349000.0
3307857795,Giày thể thao Nam Nike Air Max Bia Men's Shoes - WHITE,Giày chạy bộ nam,2649000,2649000,0,5.0,2,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307857795.html,0,0.0
2994723478,Giày Nike Men's Quest 6 Road Running Shoes - White,Giày chạy bộ nam,2349000,2349000,65,5.0,2,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994723478.html,0,0.0
3307899561,Giày thể thao Nam Nike Winflo 11 Men's Road Running Shoes - WHITE,Giày chạy bộ nam,2929000,2929000,0,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307899561.html,0,0.0
2748113965,Giày Thể Thao Nike Men's Revolution 7 Road Running Shoes - White,Giày chạy bộ nam,1789000,1789000,123,4.6571428571,35,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748113965.html,0,0.0
2994864340,Giày Nike Men's React Phantom Run Flyknit 2 Road Running Shoes - Iron Grey,Giày chạy bộ nam,3903000,4109000,37,5.0,8,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994864340.html,0,0.0
3214977774,Giày thể thao nam Nike Downshifter 13 Men's Road Running Shoes - GREY,Giày chạy bộ nam,1965000,2069000,48,5.0,20,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3214977774.html,0,0.0
3132902507,Giày thể thao Nike Pegasus Trail 5 GORE-TEX Men's Waterproof Trail Running Shoes,Giày chạy bộ nam,4999000,4999000,36,4.8333333333,6,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3132902507.html,0,0.0
3133066061,Giày thể thao Nike LD-1000 Men's Shoes,Giày chạy bộ nam,2929000,2929000,10,5.0,3,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3133066061.html,0,0.0
3133088056,Giày thể thao Nike Downshifter 13 Men's Road Running Shoes,Giày chạy bộ nam,2069000,2069000,77,4.7777777778,36,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3133088056.html,0,0.0
3102001132,Giày thể thao nam Nike Cortez Leather - WHITE,Giày chạy bộ nam,2499000,2499000,52,5.0,17,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102001132.html,0,0.0
3307903586,Giày thể thao Nam Nike Revolution 8 EasyOn Men's Road Running Shoes - WHITE,Giày chạy bộ nam,1909000,1909000,8,5.0,4,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307903586.html,0,0.0
2994846382,Giày Nike Men's Structure 25 Road Running Shoes - Black,Giày chạy bộ nam,3829000,3829000,80,5.0,18,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994846382.html,1,3829000.0
2995048159,Giày Nike Men's Free 2025 Road Running Shoes - Black,Giày chạy bộ nam,2929000,2929000,44,5.0,11,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995048159.html,0,0.0
2748318312,Giày Thể Thao Nike Men's Downshifter 13 Road Running Shoes - Black,Giày chạy bộ nam,2069000,2069000,186,4.9,51,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748318312.html,0,0.0
2994989248,Giày Nike Men's Downshifter 13 Road Running Shoes - Gym Red,Giày chạy bộ nam,2069000,2069000,17,5.0,5,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994989248.html,0,0.0
2994838365,Giày Nike Men's React Phantom Run Flyknit 2 Road Running Shoes - Black,Giày chạy bộ nam,4109000,4109000,55,5.0,9,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994838365.html,0,0.0
3307837949,Giày thể thao Nam Nike Revolution 8 Men's Road Running Shoes (Extra Wide) - PLATINUM GLACIER,Giày chạy bộ nam,1909000,1909000,6,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307837949.html,6,11454000.0
3307910595,Giày thể thao Nam Nike Revolution 8 EasyOn Men's Road Running Shoes - BLACK,Giày chạy bộ nam,1909000,1909000,13,5.0,3,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307910595.html,1,1909000.0
3133042068,Giày thể thao Nike Pegasus Trail 5 Men's Trail Running Shoes,Giày chạy bộ nam,4109000,4109000,55,4.7777777778,18,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3133042068.html,0,0.0
2748228511,Giày Thể Thao Nike Men's Winflo 11 Road Running Shoes - Black,Giày chạy bộ nam,2929000,2929000,199,4.8958333333,48,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748228511.html,0,0.0
2994791416,Giày Nike Men's Flex Experience Run 12 Road Running Shoes - Black,Giày chạy bộ nam,2069000,2069000,25,5.0,5,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994791416.html,0,0.0
3307880692,Giày thể thao Nam Nike Winflo 11 Men's Road Running Shoes - WHITE,Giày chạy bộ nam,2929000,2929000,0,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307880692.html,0,0.0
2748316282,Giày Thể Thao Nike Men's Revolution 7 Road Running Shoes - White,Giày chạy bộ nam,1789000,1789000,58,4.8,20,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748316282.html,0,0.0
3102017083,Giày thể thao nam Road Running Nike Structure 25 - BLACK,Giày chạy bộ nam,3829000,3829000,35,4.7333333333,15,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102017083.html,0,0.0
2994792411,Giày Nike Men's Structure 25 Road Running Shoes - Hyper Royal,Giày chạy bộ nam,3829000,3829000,32,5.0,7,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994792411.html,0,0.0
2994818386,Giày Nike Men's Invincible 3 Road Running Shoes - White,Giày chạy bộ nam,5279000,5279000,40,3.8571428571,7,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994818386.html,0,0.0
2995060106,Giày Nike Men's Downshifter 13 Road Running Shoes - Photon Dust,Giày chạy bộ nam,2069000,2069000,95,4.8709677419,31,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995060106.html,0,0.0
3101923573,Giày thể thao nam Road Running Nike Downshifter 13 - WHITE,Giày chạy bộ nam,1965000,2069000,31,5.0,8,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101923573.html,0,0.0
3102070006,Giày thể thao nam Nike Air Max Nuaxis - WHITE,Giày chạy bộ nam,2649000,2649000,9,5.0,3,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102070006.html,0,0.0
3307902534,Giày thể thao Nam Nike Structure 26 Men's Road Running Shoes - BLACK,Giày chạy bộ nam,3829000,3829000,0,,0,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307902534.html,0,0.0
2994917306,Giày Nike Men's Structure 25 Road Running Shoes - Black,Giày chạy bộ nam,3829000,3829000,32,5.0,7,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994917306.html,0,0.0
2994927293,Giày Nike Men's React Phantom Run Flyknit 2 Road Running Shoes - True White,Giày chạy bộ nam,3903000,4109000,11,5.0,6,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994927293.html,0,0.0
3101819942,Giày thể thao nữ Road Running Nike Winflo 11 - WHITE,Giày chạy bộ nữ,2929000,2929000,10,5.0,0,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101819942.html,0,0.0
2862963442,Giày Thể Thao Nike Women's Downshifter 13 Road Running Shoes - Photon Dust,Giày chạy bộ nữ,2069000,2069000,61,4.6363636364,11,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2862963442.html,0,0.0
3307020224,Giày thể thao Nữ Nike Air Max Invigor Women's Shoes - RED,Giày chạy bộ nữ,2779000,2779000,6,,0,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307020224.html,1,2779000.0
3102053025,Giày thể thao nữ Road Running Nike Winflo 11 - WHITE,Giày chạy bộ nữ,2782000,2929000,14,5.0,4,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102053025.html,0,0.0
3306976385,Giày thể thao Nữ Nike Quest 6 Women's Road Running Shoes - WHITE,Giày chạy bộ nữ,2349000,2349000,0,,0,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3306976385.html,0,0.0
3102020086,Giày thể thao nữ Road Running Nike Run Swift 9 - WHITE,Giày chạy bộ nữ,2189000,2189000,23,5.0,6,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102020086.html,0,0.0
3102036054,Giày thể thao nữ Nike Field General - WHITE,Giày chạy bộ nữ,2929000,2929000,5,,0,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3102036054.html,0,0.0
2748362217,Giày Thể Thao Nike Women's Quest 5 Road Running Shoes - Barely Grape,Giày chạy bộ nữ,2189000,2189000,71,4.7142857143,14,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2748362217.html,0,0.0
2994878327,Giày Nike Women's Revolution 7 Road Running Shoes - Photon Dust,Giày chạy bộ nữ,1789000,1789000,91,5.0,11,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2994878327.html,0,0.0
3307035128,Giày thể thao Nữ Nike Cortez Leather Women's Shoes - SAIL,Giày chạy bộ nữ,2499000,2499000,6,,0,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307035128.html,0,0.0
3101951466,Giày thể thao nữ Road Running Nike Quest 6 - BLACK,Giày chạy bộ nữ,2231000,2349000,19,5.0,4,Thành phố Hồ Chí Minh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3101951466.html,0,0.0
3215448049,Giày thể thao nữ Nike Air Max Portal Women's Shoes - PARTICLE PINK,Giày chạy bộ nữ,3239000,3239000,10,5.0,3,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3215448049.html,0,0.0
3307026227,Giày thể thao Nữ Nike Winflo 11 Women's Road Running Shoes - WHITE,Giày chạy bộ nữ,2929000,2929000,0,5.0,1,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i3307026227.html,0,0.0
2995021200,Giày Nike Women's Winflo 11 Road Running Shoes - Sail,Giày chạy bộ nữ,2929000,2929000,37,5.0,7,Tây Ninh,Còn hàng,Nike,https://www.lazada.vn/products/pdp-i2995021200.html,0,0.0
